episode,time,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9
499,96,0,0,0,1,0,1,0,0,0,0,0.006666666666666667,0.1299999999999999,0.3233333333333335,0.0,0.3233333333333335,0.0,0.16333333333333316,0.0033333333333333335,0.3233333333333335,0.3233333333333335
499,97,0,1,0,1,0,0,0,0,0,0,0.01,0.13333333333333322,0.3266666666666668,0.0033333333333333335,0.3266666666666668,0.0033333333333333335,0.1666666666666665,0.006666666666666667,0.3266666666666668,0.3266666666666668
499,98,0,0,0,1,0,0,0,0,1,0,0.013333333333333334,0.13666666666666655,0.3300000000000002,0.0,0.3300000000000002,0.006666666666666667,0.16999999999999982,0.01,0.0,0.3300000000000002
499,99,0,1,0,0,0,0,0,1,0,0,0.016666666666666666,0.0,0.33333333333333354,0.0033333333333333335,0.33333333333333354,0.01,0.17333333333333314,0.0,0.0033333333333333335,0.33333333333333354
499,100,0,1,0,0,0,0,0,0,0,0,0.02,0.0,0.3366666666666669,0.006666666666666667,0.3366666666666669,0.013333333333333334,0.17666666666666647,0.0033333333333333335,0.006666666666666667,0.3366666666666669
499,101,0,1,0,0,0,0,0,1,0,0,0.023333333333333334,0.0,0.34000000000000025,0.01,0.34000000000000025,0.016666666666666666,0.1799999999999998,0.0,0.01,0.34000000000000025
499,102,0,1,0,0,0,0,0,0,0,0,0.02666666666666667,0.0,0.3433333333333336,0.013333333333333334,0.3433333333333336,0.02,0.18333333333333313,0.0033333333333333335,0.013333333333333334,0.3433333333333336
499,103,0,1,0,1,0,0,0,1,0,0,0.030000000000000002,0.0033333333333333335,0.34666666666666696,0.016666666666666666,0.34666666666666696,0.023333333333333334,0.18666666666666645,0.0,0.016666666666666666,0.34666666666666696
499,104,0,1,0,1,0,1,0,0,0,0,0.03333333333333333,0.006666666666666667,0.3500000000000003,0.02,0.3500000000000003,0.0,0.18999999999999978,0.0033333333333333335,0.02,0.3500000000000003
499,105,0,1,0,0,0,0,0,1,0,0,0.03666666666666667,0.0,0.35333333333333367,0.023333333333333334,0.35333333333333367,0.0033333333333333335,0.1933333333333331,0.0,0.023333333333333334,0.35333333333333367
499,106,0,1,0,0,0,0,0,0,0,0,0.04,0.0,0.356666666666667,0.02666666666666667,0.356666666666667,0.006666666666666667,0.19666666666666643,0.0033333333333333335,0.02666666666666667,0.356666666666667
